Driver,Team,Grid,Finishpos,Circuit,Country,Season,FastestLap,AverageTime,pitstops
BOT,Mercedes,2.0,1.0,Australian Grand Prix,Australia,2019,0 days 00:01:25.580000,0 days 00:01:27.884672727,1
HAM,Mercedes,1.0,2.0,Australian Grand Prix,Australia,2019,0 days 00:01:26.057000,0 days 00:01:28.210963636,1
VER,Red Bull Racing,4.0,3.0,Australian Grand Prix,Australia,2019,0 days 00:01:26.256000,0 days 00:01:28.253309090,1
VET,Ferrari,3.0,4.0,Australian Grand Prix,Australia,2019,0 days 00:01:27.954000,0 days 00:01:28.967517857,1
LEC,Ferrari,5.0,5.0,Australian Grand Prix,Australia,2019,0 days 00:01:26.926000,0 days 00:01:28.861454545,1
MAG,Haas F1 Team,7.0,6.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.182000,0 days 00:01:29.318745454,1
HUL,Renault,11.0,7.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.444000,0 days 00:01:29.549600,1
RAI,Alfa Romeo Racing,9.0,8.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.270000,0 days 00:01:29.405462962,1
STR,Racing Point,16.0,9.0,Australian Grand Prix,Australia,2019,0 days 00:01:27.568000,0 days 00:01:29.448074074,1
KVY,Toro Rosso,15.0,10.0,Australian Grand Prix,Australia,2019,0 days 00:01:27.448000,0 days 00:01:29.317207547,1
GAS,Red Bull Racing,17.0,11.0,Australian Grand Prix,Australia,2019,0 days 00:01:27.229000,0 days 00:01:29.428907407,1
NOR,McLaren,8.0,12.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.555000,0 days 00:01:30.190629629,1
PER,Racing Point,10.0,13.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.485000,0 days 00:01:30.157240740,1
ALB,Toro Rosso,13.0,14.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.188000,0 days 00:01:30.216518518,1
GIO,Alfa Romeo Racing,14.0,15.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.479000,0 days 00:01:30.418666666,1
RUS,Williams,19.0,16.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.713000,0 days 00:01:31.304686274,2
KUB,Williams,20.0,17.0,Australian Grand Prix,Australia,2019,0 days 00:01:29.284000,0 days 00:01:31.843760869,3
GRO,Haas F1 Team,6.0,18.0,Australian Grand Prix,Australia,2019,0 days 00:01:28.462000,0 days 00:01:30.353307692,1
RIC,Renault,12.0,19.0,Australian Grand Prix,Australia,2019,0 days 00:01:29.848000,0 days 00:01:30.497076923,1
SAI,McLaren,18.0,20.0,Australian Grand Prix,Australia,2019,0 days 00:01:30.899000,0 days 00:01:31.466250,0
