Driver,Team,Grid,Finishpos,Circuit,Country,Season,FastestLap,AverageTime,pitstops
VET,Ferrari,2.0,1.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:46.644000,0 days 00:01:48.014538461,2
HAM,Mercedes,1.0,2.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:46.721000,0 days 00:01:48.277820512,2
VER,Red Bull Racing,7.0,3.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:46.946000,0 days 00:01:48.739435897,3
BOT,Mercedes,19.0,4.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:46.286000,0 days 00:01:49.193972972,3
PER,Racing Point,4.0,5.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.080000,0 days 00:01:49.718358974,2
OCO,Racing Point,3.0,6.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.078000,0 days 00:01:49.909461538,2
GRO,Haas F1 Team,5.0,7.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.283000,0 days 00:01:50.068692307,2
MAG,Haas F1 Team,9.0,8.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:47.937000,0 days 00:01:50.086025641,2
GAS,Toro Rosso,10.0,9.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.588000,0 days 00:01:50.547153846,2
ERI,Sauber,13.0,10.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.694000,0 days 00:01:50.755289473,2
SAI,Renault,14.0,11.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.670000,0 days 00:01:51.061894736,2
SIR,Williams,16.0,12.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:49.113000,0 days 00:01:51.161131578,2
STR,Williams,17.0,13.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:49.287000,0 days 00:01:51.184342105,2
HAR,Toro Rosso,11.0,14.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.756000,0 days 00:01:51.444868421,2
VAN,McLaren,18.0,15.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:48.956000,0 days 00:01:51.731657894,3
RIC,Red Bull Racing,8.0,16.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:49.242000,0 days 00:01:51.023500,1
RAI,Ferrari,6.0,17.0,Belgian Grand Prix,Belgium,2018,0 days 00:01:54.320000,0 days 00:01:54.848000,2
LEC,Sauber,12.0,18.0,Belgian Grand Prix,Belgium,2018,,,0
ALO,McLaren,15.0,19.0,Belgian Grand Prix,Belgium,2018,,,0
HUL,Renault,20.0,20.0,Belgian Grand Prix,Belgium,2018,,,0
